File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD15A3H_006_Lai_500m_doy2012321_aid0001,Lai_500m,aid0001,2012-11-16,923721.0,0.0,7.0,"(0.0,7.0)",0.8796774,0.6275273,0.3937906,1.0,1.7,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2012325_aid0001,Lai_500m,aid0001,2012-11-20,923721.0,0.0,7.0,"(0.0,7.0)",0.92665,0.6139671,0.3769556,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012329_aid0001,Lai_500m,aid0001,2012-11-24,923721.0,0.0,7.0,"(0.0,7.0)",0.8601382,0.5553577,0.3084222,1.0,1.7,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2012333_aid0001,Lai_500m,aid0001,2012-11-28,923721.0,0.0,7.0,"(0.0,7.0)",0.960015,0.6311523,0.3983532,1.2,2.1,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012337_aid0001,Lai_500m,aid0001,2012-12-02,923721.0,0.0,7.0,"(0.0,7.0)",0.8863726,0.5868063,0.3443417,1.0,1.6,0.7,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012341_aid0001,Lai_500m,aid0001,2012-12-06,923721.0,0.0,7.0,"(0.0,7.0)",0.924674,0.559803,0.3133793,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012345_aid0001,Lai_500m,aid0001,2012-12-10,923721.0,0.0,7.0,"(0.0,7.0)",0.9098961,0.5571025,0.3103632,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012349_aid0001,Lai_500m,aid0001,2012-12-14,923721.0,0.0,7.0,"(0.0,7.0)",0.9435992,0.6128773,0.3756186,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012353_aid0001,Lai_500m,aid0001,2012-12-18,923721.0,0.0,7.0,"(0.0,7.0)",0.9922975,0.6550117,0.4290403,1.2,2.1,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2012357_aid0001,Lai_500m,aid0001,2012-12-22,923721.0,0.0,7.0,"(0.0,7.0)",1.0692053,0.6854484,0.4698395,1.3,2.2,0.9,0.0,0.7
MCD15A3H_006_Lai_500m_doy2012361_aid0001,Lai_500m,aid0001,2012-12-26,923721.0,0.0,7.0,"(0.0,7.0)",1.1693412,0.7343718,0.539302,1.4,2.4,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2012365_aid0001,Lai_500m,aid0001,2012-12-30,923721.0,0.0,7.0,"(0.0,7.0)",1.2839212,0.8115464,0.6586075,1.5,2.5,1.1,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013001_aid0001,Lai_500m,aid0001,2013-01-01,923721.0,0.0,7.0,"(0.0,7.0)",1.1646957,0.7127376,0.5079949,1.4,2.4,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013005_aid0001,Lai_500m,aid0001,2013-01-05,923721.0,0.0,7.0,"(0.0,7.0)",0.982182,0.6830993,0.4666247,1.2,2.1,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013009_aid0001,Lai_500m,aid0001,2013-01-09,923721.0,0.0,7.0,"(0.0,7.0)",1.1875137,0.730074,0.533008,1.4,2.4,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013013_aid0001,Lai_500m,aid0001,2013-01-13,923721.0,0.0,7.0,"(0.0,7.0)",1.3260517,0.9039875,0.8171933,1.6,2.8,1.1,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013017_aid0001,Lai_500m,aid0001,2013-01-17,923721.0,0.0,7.0,"(0.0,7.0)",1.23895,0.7641821,0.5839743,1.5,2.5,1.1,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013021_aid0001,Lai_500m,aid0001,2013-01-21,923721.0,0.0,7.0,"(0.0,7.0)",0.8048797,0.6558709,0.4301666,1.0,1.9,0.7,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013025_aid0001,Lai_500m,aid0001,2013-01-25,923721.0,0.0,7.0,"(0.0,7.0)",1.151804,0.8152835,0.6646872,1.4,2.4,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013029_aid0001,Lai_500m,aid0001,2013-01-29,923721.0,0.0,7.0,"(0.0,7.0)",1.5797457,1.013759,1.0277073,1.9,3.4,1.3,0.0,0.9
MCD15A3H_006_Lai_500m_doy2013033_aid0001,Lai_500m,aid0001,2013-02-02,923721.0,0.0,7.0,"(0.0,7.0)",1.2329242,0.8794132,0.7733675,1.5,2.7,1.1,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013037_aid0001,Lai_500m,aid0001,2013-02-06,923721.0,0.0,7.0,"(0.0,7.0)",1.3946592,0.9781869,0.9568496,1.7,3.0,1.2,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013041_aid0001,Lai_500m,aid0001,2013-02-10,923721.0,0.0,7.0,"(0.0,7.0)",1.3710261,0.851272,0.7246641,1.6,2.8,1.2,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013045_aid0001,Lai_500m,aid0001,2013-02-14,923721.0,0.0,7.0,"(0.0,7.0)",1.0758904,0.7948551,0.6317946,1.4,2.6,0.9,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013049_aid0001,Lai_500m,aid0001,2013-02-18,923721.0,0.0,7.0,"(0.0,7.0)",0.7600063,0.6855618,0.469995,1.0,2.0,0.6,0.0,0.3
MCD15A3H_006_Lai_500m_doy2013053_aid0001,Lai_500m,aid0001,2013-02-22,923721.0,0.0,7.0,"(0.0,7.0)",1.4938637,1.0423845,1.0865655,1.9,3.5,1.3,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013057_aid0001,Lai_500m,aid0001,2013-02-26,923721.0,0.0,7.0,"(0.0,7.0)",1.6432281,0.8707993,0.7582915,1.9,3.1,1.5,0.0,1.1
MCD15A3H_006_Lai_500m_doy2013061_aid0001,Lai_500m,aid0001,2013-03-02,923721.0,0.0,7.0,"(0.0,7.0)",1.8334284,1.0463809,1.094913,2.2,3.8,1.6,0.0,1.1
MCD15A3H_006_Lai_500m_doy2013065_aid0001,Lai_500m,aid0001,2013-03-06,923721.0,0.0,7.0,"(0.0,7.0)",1.6478668,0.8379684,0.702191,2.0,3.3,1.5,0.0,1.1
MCD15A3H_006_Lai_500m_doy2013069_aid0001,Lai_500m,aid0001,2013-03-10,923721.0,0.0,7.0,"(0.0,7.0)",1.758003,0.9904647,0.9810203,2.1,3.6,1.6,0.0,1.1
MCD15A3H_006_Lai_500m_doy2013073_aid0001,Lai_500m,aid0001,2013-03-14,923721.0,0.0,7.0,"(0.0,7.0)",1.5873779,0.8797839,0.7740197,1.9,3.2,1.4,0.0,1.0
MCD15A3H_006_Lai_500m_doy2013077_aid0001,Lai_500m,aid0001,2013-03-18,923721.0,0.1,7.0,"(0.1,7.0)",1.6918492,0.9649591,0.931146,2.0,3.3,1.5,0.1,1.1
MCD15A3H_006_Lai_500m_doy2013081_aid0001,Lai_500m,aid0001,2013-03-22,923721.0,0.1,7.0,"(0.1,7.0)",1.5083586,0.753166,0.5672591,1.8,3.0,1.4,0.1,1.0
MCD15A3H_006_Lai_500m_doy2013085_aid0001,Lai_500m,aid0001,2013-03-26,923721.0,0.1,7.0,"(0.1,7.0)",1.6350085,0.9158819,0.8388396,1.9,3.1,1.4,0.1,1.1
MCD15A3H_006_Lai_500m_doy2013089_aid0001,Lai_500m,aid0001,2013-03-30,923721.0,0.0,7.0,"(0.0,7.0)",1.4152212,0.7358333,0.5414506,1.6,2.5,1.3,0.1,1.0
MCD15A3H_006_Lai_500m_doy2013093_aid0001,Lai_500m,aid0001,2013-04-03,923721.0,0.0,7.0,"(0.0,7.0)",1.4396458,0.7953259,0.6325433,1.6,2.5,1.3,0.1,1.0
MCD15A3H_006_Lai_500m_doy2013097_aid0001,Lai_500m,aid0001,2013-04-07,923721.0,0.1,7.0,"(0.1,7.0)",1.3215061,0.6931326,0.4804328,1.5,2.4,1.2,0.1,0.9
MCD15A3H_006_Lai_500m_doy2013101_aid0001,Lai_500m,aid0001,2013-04-11,923721.0,0.0,7.0,"(0.0,7.0)",1.3348941,0.7418438,0.5503322,1.6,2.6,1.2,0.0,0.9
MCD15A3H_006_Lai_500m_doy2013105_aid0001,Lai_500m,aid0001,2013-04-15,923721.0,0.1,7.0,"(0.1,7.0)",1.2135508,0.6126428,0.3753311,1.4,2.1,1.1,0.2,0.9
MCD15A3H_006_Lai_500m_doy2013109_aid0001,Lai_500m,aid0001,2013-04-19,923721.0,0.0,7.0,"(0.0,7.0)",1.2110281,0.6333976,0.4011925,1.4,2.3,1.1,0.0,0.8
MCD15A3H_006_Lai_500m_doy2013113_aid0001,Lai_500m,aid0001,2013-04-23,923721.0,0.1,7.0,"(0.1,7.0)",1.1292852,0.6134966,0.376378,1.3,2.0,1.0,0.1,0.8
MCD15A3H_006_Lai_500m_doy2013117_aid0001,Lai_500m,aid0001,2013-04-27,923721.0,0.1,7.0,"(0.1,7.0)",1.1525596,0.6301846,0.3971326,1.4,2.3,1.1,0.1,0.8
MCD15A3H_006_Lai_500m_doy2013121_aid0001,Lai_500m,aid0001,2013-05-01,923721.0,0.0,7.0,"(0.0,7.0)",1.0413029,0.5403578,0.2919866,1.2,1.9,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013125_aid0001,Lai_500m,aid0001,2013-05-05,923721.0,0.0,7.0,"(0.0,7.0)",1.0624649,0.5612059,0.3149521,1.3,2.2,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013129_aid0001,Lai_500m,aid0001,2013-05-09,923721.0,0.0,7.0,"(0.0,7.0)",0.9949319,0.5496217,0.302084,1.2,1.9,0.9,0.0,0.7
MCD15A3H_006_Lai_500m_doy2013133_aid0001,Lai_500m,aid0001,2013-05-13,923721.0,0.0,7.0,"(0.0,7.0)",0.9733719,0.5365078,0.2878406,1.1,1.8,0.9,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013137_aid0001,Lai_500m,aid0001,2013-05-17,923721.0,0.0,7.0,"(0.0,7.0)",0.8628501,0.4627679,0.2141541,1.0,1.6,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013141_aid0001,Lai_500m,aid0001,2013-05-21,923721.0,0.0,7.0,"(0.0,7.0)",0.904946,0.4865172,0.236699,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013145_aid0001,Lai_500m,aid0001,2013-05-25,923721.0,0.0,7.0,"(0.0,7.0)",0.8164221,0.4590396,0.2107174,1.0,1.7,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013149_aid0001,Lai_500m,aid0001,2013-05-29,923721.0,0.0,7.0,"(0.0,7.0)",0.7868271,0.455156,0.2071669,0.9,1.5,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013153_aid0001,Lai_500m,aid0001,2013-06-02,923721.0,0.0,7.0,"(0.0,7.0)",0.6941868,0.3897953,0.1519404,0.8,1.2,0.7,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013157_aid0001,Lai_500m,aid0001,2013-06-06,923721.0,0.1,7.0,"(0.1,7.0)",0.7344547,0.4149238,0.1721618,0.9,1.5,0.7,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013161_aid0001,Lai_500m,aid0001,2013-06-10,923721.0,0.0,7.0,"(0.0,7.0)",0.6669974,0.372623,0.1388479,0.8,1.2,0.6,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013165_aid0001,Lai_500m,aid0001,2013-06-14,923721.0,0.0,7.0,"(0.0,7.0)",0.6933533,0.3952943,0.1562576,0.8,1.2,0.6,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013169_aid0001,Lai_500m,aid0001,2013-06-18,923721.0,0.0,7.0,"(0.0,7.0)",0.6094562,0.3262851,0.106462,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013173_aid0001,Lai_500m,aid0001,2013-06-22,923721.0,0.0,7.0,"(0.0,7.0)",0.6545158,0.3686023,0.1358677,0.8,1.4,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013177_aid0001,Lai_500m,aid0001,2013-06-26,923721.0,0.0,7.0,"(0.0,7.0)",0.5960923,0.3372343,0.113727,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013181_aid0001,Lai_500m,aid0001,2013-06-30,923721.0,0.0,7.0,"(0.0,7.0)",0.6296277,0.3658167,0.1338219,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013185_aid0001,Lai_500m,aid0001,2013-07-04,923721.0,0.0,7.0,"(0.0,7.0)",0.5528773,0.303504,0.0921147,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013189_aid0001,Lai_500m,aid0001,2013-07-08,923721.0,0.0,7.0,"(0.0,7.0)",0.6238258,0.3431278,0.1177367,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013193_aid0001,Lai_500m,aid0001,2013-07-12,923721.0,0.0,6.9,"(0.0,6.9)",0.5556785,0.3172012,0.1006166,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013197_aid0001,Lai_500m,aid0001,2013-07-16,923721.0,0.0,7.0,"(0.0,7.0)",0.6307294,0.3637607,0.1323219,0.8,1.4,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013201_aid0001,Lai_500m,aid0001,2013-07-20,923721.0,0.1,7.0,"(0.1,7.0)",0.5519552,0.314498,0.098909,0.7,1.1,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013205_aid0001,Lai_500m,aid0001,2013-07-24,923721.0,0.0,7.0,"(0.0,7.0)",0.6208392,0.3402516,0.1157712,0.8,1.4,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013209_aid0001,Lai_500m,aid0001,2013-07-28,923721.0,0.0,7.0,"(0.0,7.0)",0.5820497,0.3279018,0.1075196,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013213_aid0001,Lai_500m,aid0001,2013-08-01,923721.0,0.0,7.0,"(0.0,7.0)",0.6033588,0.3277682,0.107432,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013217_aid0001,Lai_500m,aid0001,2013-08-05,923721.0,0.0,7.0,"(0.0,7.0)",0.5842366,0.3200895,0.1024573,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013221_aid0001,Lai_500m,aid0001,2013-08-09,923721.0,0.0,7.0,"(0.0,7.0)",0.5880166,0.3283948,0.1078431,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013225_aid0001,Lai_500m,aid0001,2013-08-13,923721.0,0.0,6.0,"(0.0,6.0)",0.5691851,0.3113433,0.0969347,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013229_aid0001,Lai_500m,aid0001,2013-08-17,923721.0,0.0,6.0,"(0.0,6.0)",0.5897422,0.3188387,0.1016581,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013233_aid0001,Lai_500m,aid0001,2013-08-21,923721.0,0.0,6.8,"(0.0,6.8)",0.5476604,0.2974395,0.0884702,0.6,0.9,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013237_aid0001,Lai_500m,aid0001,2013-08-25,923721.0,0.0,7.0,"(0.0,7.0)",0.5651915,0.3038558,0.0923283,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013241_aid0001,Lai_500m,aid0001,2013-08-29,923721.0,0.0,6.0,"(0.0,6.0)",0.5488012,0.3187866,0.1016249,0.6,0.9,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013245_aid0001,Lai_500m,aid0001,2013-09-02,923721.0,0.0,7.0,"(0.0,7.0)",0.5764697,0.3218624,0.1035954,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013249_aid0001,Lai_500m,aid0001,2013-09-06,923721.0,0.0,6.8,"(0.0,6.8)",0.5296847,0.3047437,0.0928687,0.6,0.9,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013253_aid0001,Lai_500m,aid0001,2013-09-10,923721.0,0.0,7.0,"(0.0,7.0)",0.5573406,0.3115017,0.0970333,0.6,0.9,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013257_aid0001,Lai_500m,aid0001,2013-09-14,923721.0,0.0,7.0,"(0.0,7.0)",0.5370395,0.3152791,0.0994009,0.6,0.9,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013261_aid0001,Lai_500m,aid0001,2013-09-18,923721.0,0.0,6.7,"(0.0,6.7)",0.5702785,0.3464192,0.1200063,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013265_aid0001,Lai_500m,aid0001,2013-09-22,923721.0,0.0,6.5,"(0.0,6.5)",0.5179098,0.3193188,0.1019645,0.6,1.0,0.5,0.0,0.3
MCD15A3H_006_Lai_500m_doy2013269_aid0001,Lai_500m,aid0001,2013-09-26,923721.0,0.0,6.7,"(0.0,6.7)",0.5807199,0.3342261,0.1117071,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013273_aid0001,Lai_500m,aid0001,2013-09-30,923721.0,0.0,7.0,"(0.0,7.0)",0.3812942,0.2953091,0.0872075,0.6,1.2,0.3,0.0,0.2
MCD15A3H_006_Lai_500m_doy2013277_aid0001,Lai_500m,aid0001,2013-10-04,923721.0,0.1,7.0,"(0.1,7.0)",0.5762425,0.3785181,0.143276,0.7,1.1,0.5,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013281_aid0001,Lai_500m,aid0001,2013-10-08,923721.0,0.0,7.0,"(0.0,7.0)",0.5436701,0.3629904,0.131762,0.6,1.0,0.5,0.0,0.3
MCD15A3H_006_Lai_500m_doy2013285_aid0001,Lai_500m,aid0001,2013-10-12,923721.0,0.0,7.0,"(0.0,7.0)",0.62616,0.4111074,0.1690093,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013289_aid0001,Lai_500m,aid0001,2013-10-16,923721.0,0.0,7.0,"(0.0,7.0)",0.5768688,0.3717795,0.13822,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013293_aid0001,Lai_500m,aid0001,2013-10-20,923721.0,0.0,6.6,"(0.0,6.6)",0.6208487,0.3944558,0.1555954,0.7,1.1,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013297_aid0001,Lai_500m,aid0001,2013-10-24,923721.0,0.0,7.0,"(0.0,7.0)",0.5799473,0.3497086,0.1222961,0.7,1.1,0.5,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013301_aid0001,Lai_500m,aid0001,2013-10-28,923721.0,0.0,7.0,"(0.0,7.0)",0.6564161,0.4173372,0.1741704,0.8,1.4,0.6,0.0,0.4
MCD15A3H_006_Lai_500m_doy2013305_aid0001,Lai_500m,aid0001,2013-11-01,923721.0,0.1,7.0,"(0.1,7.0)",0.6223145,0.3990171,0.1592146,0.7,1.1,0.6,0.1,0.4
MCD15A3H_006_Lai_500m_doy2013309_aid0001,Lai_500m,aid0001,2013-11-05,923721.0,0.0,7.0,"(0.0,7.0)",0.7651304,0.4677884,0.218826,0.9,1.5,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013313_aid0001,Lai_500m,aid0001,2013-11-09,923721.0,0.0,7.0,"(0.0,7.0)",0.6908562,0.4054999,0.1644302,0.8,1.2,0.6,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013317_aid0001,Lai_500m,aid0001,2013-11-13,923721.0,0.0,7.0,"(0.0,7.0)",0.7983638,0.5029664,0.2529752,1.0,1.7,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013321_aid0001,Lai_500m,aid0001,2013-11-17,923721.0,0.1,7.0,"(0.1,7.0)",0.6935648,0.4260599,0.181527,0.8,1.2,0.6,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013325_aid0001,Lai_500m,aid0001,2013-11-21,923721.0,0.0,7.0,"(0.0,7.0)",0.753576,0.4843102,0.2345564,0.9,1.5,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013329_aid0001,Lai_500m,aid0001,2013-11-25,923721.0,0.0,7.0,"(0.0,7.0)",0.6818693,0.4254495,0.1810073,0.8,1.2,0.6,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013333_aid0001,Lai_500m,aid0001,2013-11-29,923721.0,0.0,7.0,"(0.0,7.0)",0.8631089,0.5370889,0.2884645,1.0,1.7,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013337_aid0001,Lai_500m,aid0001,2013-12-03,923721.0,0.0,7.0,"(0.0,7.0)",0.7452448,0.4321052,0.1867149,0.9,1.5,0.6,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013341_aid0001,Lai_500m,aid0001,2013-12-07,923721.0,0.0,7.0,"(0.0,7.0)",0.8825904,0.5838166,0.3408418,1.1,2.0,0.7,0.0,0.5
MCD15A3H_006_Lai_500m_doy2013345_aid0001,Lai_500m,aid0001,2013-12-11,923721.0,0.1,7.0,"(0.1,7.0)",0.8085865,0.4670294,0.2181165,1.0,1.7,0.7,0.1,0.5
MCD15A3H_006_Lai_500m_doy2013349_aid0001,Lai_500m,aid0001,2013-12-15,923721.0,0.0,7.0,"(0.0,7.0)",0.9018723,0.5379952,0.2894388,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013353_aid0001,Lai_500m,aid0001,2013-12-19,923721.0,0.0,7.0,"(0.0,7.0)",0.837164,0.4625641,0.2139655,1.0,1.6,0.7,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013357_aid0001,Lai_500m,aid0001,2013-12-23,923721.0,0.0,7.0,"(0.0,7.0)",0.9273907,0.5943898,0.3532992,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013361_aid0001,Lai_500m,aid0001,2013-12-27,923721.0,0.0,7.0,"(0.0,7.0)",0.8516659,0.5113653,0.2614945,1.0,1.6,0.7,0.0,0.6
MCD15A3H_006_Lai_500m_doy2013365_aid0001,Lai_500m,aid0001,2013-12-31,923721.0,0.0,7.0,"(0.0,7.0)",0.9358304,0.606146,0.367413,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2014001_aid0001,Lai_500m,aid0001,2014-01-01,923721.0,0.0,7.0,"(0.0,7.0)",0.9164066,0.6130579,0.37584,1.1,1.8,0.8,0.0,0.6
MCD15A3H_006_Lai_500m_doy2014005_aid0001,Lai_500m,aid0001,2014-01-05,923721.0,0.0,7.0,"(0.0,7.0)",0.4430889,0.5797003,0.3360525,0.6,1.3,0.3,0.0,0.1
MCD15A3H_006_Lai_500m_doy2014009_aid0001,Lai_500m,aid0001,2014-01-09,923721.0,0.0,7.0,"(0.0,7.0)",1.068298,0.6727739,0.4526247,1.3,2.2,0.9,0.0,0.7
MCD15A3H_006_Lai_500m_doy2014013_aid0001,Lai_500m,aid0001,2014-01-13,923721.0,0.0,7.0,"(0.0,7.0)",0.9820356,0.6118945,0.3744149,1.2,2.1,0.9,0.0,0.6
MCD15A3H_006_Lai_500m_doy2014017_aid0001,Lai_500m,aid0001,2014-01-17,923721.0,0.0,7.0,"(0.0,7.0)",1.312342,0.8415055,0.7081315,1.6,2.8,1.1,0.0,0.8
MCD15A3H_006_Lai_500m_doy2014021_aid0001,Lai_500m,aid0001,2014-01-21,923721.0,0.0,7.0,"(0.0,7.0)",1.1347461,0.6158183,0.3792322,1.4,2.4,1.0,0.0,0.7
MCD15A3H_006_Lai_500m_doy2014025_aid0001,Lai_500m,aid0001,2014-01-25,923721.0,0.0,7.0,"(0.0,7.0)",1.5432253,0.8930693,0.7975727,1.9,3.2,1.4,0.0,1.0
MCD15A3H_006_Lai_500m_doy2014029_aid0001,Lai_500m,aid0001,2014-01-29,923721.0,0.0,7.0,"(0.0,7.0)",1.2696564,0.8366997,0.7000663,1.6,2.9,1.1,0.0,0.7
MCD15A3H_006_Lai_500m_doy2014033_aid0001,Lai_500m,aid0001,2014-02-02,923721.0,0.0,7.0,"(0.0,7.0)",1.5701796,1.0457916,1.09368,1.9,3.4,1.4,0.0,0.9
MCD15A3H_006_Lai_500m_doy2014037_aid0001,Lai_500m,aid0001,2014-02-06,923721.0,0.0,7.0,"(0.0,7.0)",1.5556827,0.8737639,0.7634633,1.9,3.2,1.4,0.0,1.0
MCD15A3H_006_Lai_500m_doy2014041_aid0001,Lai_500m,aid0001,2014-02-10,923721.0,0.0,7.0,"(0.0,7.0)",1.6919627,0.8793348,0.7732296,2.0,3.3,1.5,0.0,1.1
MCD15A3H_006_Lai_500m_doy2014045_aid0001,Lai_500m,aid0001,2014-02-14,923721.0,0.0,7.0,"(0.0,7.0)",1.4443515,0.8027417,0.6443943,1.7,2.7,1.3,0.0,1.0
MCD15A3H_006_Lai_500m_doy2014049_aid0001,Lai_500m,aid0001,2014-02-18,923721.0,0.0,7.0,"(0.0,7.0)",1.3863627,0.8448327,0.7137423,1.7,2.9,1.2,0.0,0.9
MCD15A3H_006_Lai_500m_doy2014053_aid0001,Lai_500m,aid0001,2014-02-22,923721.0,0.0,7.0,"(0.0,7.0)",1.5571142,0.8051003,0.6481865,1.8,2.8,1.4,0.1,1.1
MCD15A3H_006_Lai_500m_doy2014057_aid0001,Lai_500m,aid0001,2014-02-26,923721.0,0.1,7.0,"(0.1,7.0)",1.6478321,0.9955753,0.9911701,2.0,3.5,1.4,0.1,1.0
MCD15A3H_006_Lai_500m_doy2014061_aid0001,Lai_500m,aid0001,2014-03-02,923721.0,0.0,7.0,"(0.0,7.0)",1.7144775,0.9137351,0.8349118,2.0,3.3,1.5,0.0,1.1
MCD15A3H_006_Lai_500m_doy2014065_aid0001,Lai_500m,aid0001,2014-03-06,923721.0,0.0,7.0,"(0.0,7.0)",1.73389,0.9179343,0.8426033,2.1,3.6,1.6,0.0,1.1
MCD15A3H_006_Lai_500m_doy2014069_aid0001,Lai_500m,aid0001,2014-03-10,923721.0,0.0,7.0,"(0.0,7.0)",1.6186348,0.8334679,0.6946687,1.9,3.1,1.4,0.0,1.1
MCD15A3H_006_Lai_500m_doy2014073_aid0001,Lai_500m,aid0001,2014-03-14,923721.0,0.0,7.0,"(0.0,7.0)",1.8215932,0.9812329,0.962818,2.2,3.7,1.6,0.0,1.2
MCD15A3H_006_Lai_500m_doy2014077_aid0001,Lai_500m,aid0001,2014-03-18,923721.0,0.0,7.0,"(0.0,7.0)",1.5731616,0.8224551,0.6764325,1.8,2.8,1.4,0.1,1.1
MCD15A3H_006_Lai_500m_doy2014081_aid0001,Lai_500m,aid0001,2014-03-22,923721.0,0.0,7.0,"(0.0,7.0)",1.6151479,0.8630567,0.7448669,1.9,3.2,1.4,0.0,1.0
MCD15A3H_006_Lai_500m_doy2014085_aid0001,Lai_500m,aid0001,2014-03-26,923721.0,0.0,7.0,"(0.0,7.0)",1.360118,0.6960075,0.4844264,1.6,2.5,1.2,0.1,1.0
MCD15A3H_006_Lai_500m_doy2014089_aid0001,Lai_500m,aid0001,2014-03-30,923721.0,0.1,7.0,"(0.1,7.0)",1.2890616,0.6856036,0.4700522,1.5,2.4,1.2,0.1,0.9
MCD15A3H_006_Lai_500m_doy2014093_aid0001,Lai_500m,aid0001,2014-04-03,923721.0,0.0,7.0,"(0.0,7.0)",1.2911304,0.6812704,0.4641293,1.5,2.4,1.1,0.0,0.9
